multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,match
1266,990 XYK,2022-05-24,18:55,109.0,40,RUTA 9,R01,PAGADA,69.0,67.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
1270,UW3932,2023-07-14,08:51,117.0,80,RUTA 9,R03,IMPAGA,37.0,33.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
1272,WU 341 A,2022-03-02,08:51,76.0,40,AV SIEMPRE VIVA,R02,ERROR,36.0,34.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
1273,GN64 OTP,2021-12-23,00:00,78.0,40,AV LIBERTADOR,R01,IMPAGA,38.0,36.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
1276,6EVY261,2021-10-24,00:00,107.0,80,AV LIBERTADOR,R02,PAGADA,27.0,23.0,urban_flow/data/raw/imgs/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0,OK
1277,DK 414 N,2022-10-01,14:46,103.0,80,AV SIEMPRE VIVA,,IMPAGA,23.0,19.0,urban_flow/data/raw/imgs/2a3e44107826e876_patente.jpg,DK414N,1.0,OK
1279,UW3932,2022-06-13,00:00,68.0,40,RUTA 9,,IMPAGA,28.0,26.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
1280,81ZFJD,2022-05-03,08:51,103.0,40,RUTA 9,,APELADA,63.0,61.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
1281,FVIO UHP,2021-12-23,09:56,113.0,80,AV LIBERTADOR,,IMPAGA,33.0,29.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
1284,57 777 70,2022-04-11,18:56,64.0,40,AV SIEMPRE VIVA,R02,IMPAGA,24.0,22.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
1286,N HZ 1002,2020-05-20,08:52,79.0,40,AV SIEMPRE VIVA,R03,IMPAGA,39.0,37.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
1289,N HZ 1002,2021-10-15,14:46,146.0,80,RUTA 9,R02,ERROR,66.0,62.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
1294,TL03 GOG,1932-01-01,00:00,87.0,40,RUTA 9,R01,PAGADA,47.0,45.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
1295,990 XYK,2021-08-08,18:56,141.0,80,AV LIBERTADOR,,IMPAGA,61.0,57.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
1301,589222,2020-12-17,14:47,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.8333333333333334,OK
1302,589222,2022-04-03,18:56,64.0,60,RUTA 9,R01,ERROR,4.0,1.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.8333333333333334,OK
1304,8B90638,2021-01-11,09:56,94.0,80,RUTA 9,R02,APELADA,14.0,10.0,urban_flow/data/raw/imgs/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0,OK
1305,BM 351,2020-08-12,08:53,81.0,40,AV LIBERTADOR,R02,PAGADA,41.0,39.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
1306,810 TCH,2020-05-01,00:00,72.0,40,RUTA 9,,PAGADA,32.0,30.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.16666666666666666,ERROR
1309,29 999 61,2023-05-12,14:47,122.0,60,AV LIBERTADOR,R01,PAGADA,62.0,59.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
1310,DK 414 N,2023-11-26,09:56,153.0,80,AV LIBERTADOR,R03,PAGADA,73.0,69.0,urban_flow/data/raw/imgs/2a3e44107826e876_patente.jpg,DK414N,1.0,OK
1313,CD 056 01,1932-01-01,14:47,100.0,80,AV LIBERTADOR,R01,ERROR,20.0,16.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
1315,831 MDB,2022-12-06,08:54,76.0,60,AV LIBERTADOR,R02,ERROR,16.0,13.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
1316,GOOGLE,2023-12-10,09:56,79.0,40,AV SIEMPRE VIVA,,IMPAGA,39.0,37.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
1317,B 81 JKY,2023-08-27,08:54,96.0,60,AV LIBERTADOR,,IMPAGA,36.0,33.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
1318,GCP332,2023-02-09,09:56,125.0,80,AV LIBERTADOR,R03,APELADA,45.0,41.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.3333333333333333,ERROR
1321,UW3932,1932-01-01,14:48,43.0,40,RUTA 9,R03,IMPAGA,3.0,1.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
1322,GOOGLE,1932-01-01,00:00,92.0,60,AV LIBERTADOR,,APELADA,32.0,29.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
1326,VY 90 540,2022-09-24,18:57,145.0,80,AV LIBERTADOR,R03,APELADA,65.0,61.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
1328,W326 AVE,2023-04-13,14:48,126.0,80,AV LIBERTADOR,R02,ERROR,46.0,42.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.14285714285714285,ERROR
1329,GOOGLE,2020-03-31,18:57,46.0,40,AV LIBERTADOR,R01,PAGADA,6.0,4.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
1330,VNK296 GP,2020-12-05,08:54,107.0,80,RUTA 9,R01,APELADA,27.0,23.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
1331,NTHG LFT,1932-01-01,00:00,102.0,80,AV LIBERTADOR,R02,IMPAGA,22.0,18.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
1332,UM 96 201,2021-03-27,18:57,91.0,60,AV LIBERTADOR,R02,APELADA,31.0,28.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
1335,OUTSTDN,2023-10-27,00:00,58.0,40,RUTA 9,R01,PAGADA,18.0,16.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
1336,N HZ 1002,2023-08-22,09:57,96.0,40,AV LIBERTADOR,R01,ERROR,56.0,54.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
1337,M VU 4688,2023-12-26,18:57,122.0,60,AV LIBERTADOR,R03,IMPAGA,62.0,59.0,urban_flow/data/raw/imgs/3feecc5809a29627_patente.jpg,MVU4688,1.0,OK
1339,RFH 373,1932-01-01,09:57,72.0,40,AV SIEMPRE VIVA,,IMPAGA,32.0,30.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.3333333333333333,ERROR
1340,99 998 68,2021-03-22,08:55,128.0,80,AV SIEMPRE VIVA,R03,APELADA,48.0,44.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
1342,GLEN1E,2022-03-15,09:57,130.0,60,AV SIEMPRE VIVA,R01,ERROR,70.0,67.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
1346,CBM UK,2023-03-12,08:55,117.0,80,AV SIEMPRE VIVA,,IMPAGA,37.0,33.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
1348,NTHG LFT,2021-11-28,14:48,98.0,60,AV LIBERTADOR,,PAGADA,38.0,35.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
1349,GOOGLE,2023-12-31,18:58,49.0,40,RUTA 9,R02,PAGADA,9.0,7.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
1351,691 XC 80,1932-01-01,18:58,78.0,60,AV LIBERTADOR,,APELADA,18.0,15.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
1352,B 81 JKY,2020-12-21,00:00,117.0,80,RUTA 9,R01,IMPAGA,37.0,33.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
1354,W326 AVE,2021-01-11,14:48,117.0,60,RUTA 9,R03,IMPAGA,57.0,54.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.14285714285714285,ERROR
1359,0695 DVH,2020-12-29,09:58,126.0,60,AV SIEMPRE VIVA,R03,PAGADA,66.0,63.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
1361,6NCE831,2022-04-10,08:55,75.0,60,AV LIBERTADOR,R01,IMPAGA,15.0,12.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
1368,VNK296 GP,2022-02-01,08:56,68.0,60,AV LIBERTADOR,,IMPAGA,8.0,5.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
1369,J1S1,2023-07-29,18:59,98.0,80,AV SIEMPRE VIVA,R03,ERROR,18.0,14.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
1370,CBM UK,2023-01-25,09:58,112.0,80,AV SIEMPRE VIVA,R03,APELADA,32.0,28.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
1372,CBM UK,1932-01-01,09:59,126.0,80,RUTA 9,R03,ERROR,46.0,42.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
1373,41 RS TZ,2022-10-08,14:48,43.0,40,AV LIBERTADOR,R01,ERROR,3.0,1.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
1374,HAMSTUR,2020-12-11,08:56,107.0,80,RUTA 9,R02,ERROR,27.0,23.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
1379,HK 06 YMX,2020-02-04,14:49,91.0,60,RUTA 9,,PAGADA,31.0,28.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
1380,BM 351,2021-03-08,08:56,90.0,80,RUTA 9,R01,PAGADA,10.0,6.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
1381,BM 351,1932-01-01,14:49,107.0,40,AV LIBERTADOR,R01,APELADA,67.0,65.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
1383,M20 CPR,2020-05-18,19:00,99.0,60,AV LIBERTADOR,,APELADA,39.0,36.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
1387,6NCE831,2022-06-02,09:59,136.0,80,AV SIEMPRE VIVA,,PAGADA,56.0,52.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
1388,29 999 61,1932-01-01,14:50,118.0,80,AV LIBERTADOR,R03,IMPAGA,38.0,34.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
1389,VTII AHV,1932-01-01,08:57,57.0,40,RUTA 9,R03,ERROR,17.0,15.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,0.2857142857142857,ERROR
1391,UM 96 201,2023-01-08,08:57,94.0,80,RUTA 9,R03,PAGADA,14.0,10.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
1394,41 RS TZ,2022-06-02,08:57,137.0,80,AV LIBERTADOR,R01,ERROR,57.0,53.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
1396,CBM UK,2023-11-29,08:57,69.0,40,RUTA 9,R02,PAGADA,29.0,27.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
1398,TL03 GOG,2023-03-15,14:50,86.0,60,RUTA 9,R01,IMPAGA,26.0,23.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
1399,X IIUME,1932-01-01,00:00,105.0,40,AV LIBERTADOR,R02,IMPAGA,65.0,63.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
1401,DI2 LOT,2020-11-14,19:00,98.0,80,AV LIBERTADOR,,APELADA,18.0,14.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.16666666666666666,ERROR
1409,691 XC 80,2023-12-12,00:00,145.0,80,AV LIBERTADOR,R02,PAGADA,65.0,61.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
1410,HF 3461,1932-01-01,00:00,65.0,60,AV SIEMPRE VIVA,,PAGADA,5.0,2.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
1411,AWS 167,1932-01-01,19:01,126.0,80,AV LIBERTADOR,,ERROR,46.0,42.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
1412,GE 1466,2022-07-11,14:51,117.0,60,AV SIEMPRE VIVA,R03,PAGADA,57.0,54.0,urban_flow/data/raw/imgs/a3ad91fabd188be3_patente.jpg,6E1466_,0.8333333333333334,OK
1414,HAMSTUR,2023-11-21,14:51,147.0,80,AV SIEMPRE VIVA,R02,IMPAGA,67.0,63.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
1416,FVIO UHP,2020-07-13,10:00,100.0,80,AV LIBERTADOR,R03,ERROR,20.0,16.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
1419,W326 AVE,2020-01-28,10:00,72.0,40,RUTA 9,R02,APELADA,32.0,30.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.14285714285714285,ERROR
1420,6NCE831,2022-07-01,14:52,108.0,60,AV SIEMPRE VIVA,R03,PAGADA,48.0,45.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
1423,FD 1475,2022-12-15,08:58,106.0,80,AV LIBERTADOR,,IMPAGA,26.0,22.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
1424,M43 1ZW,2023-11-09,19:01,96.0,80,AV SIEMPRE VIVA,R02,ERROR,16.0,12.0,urban_flow/data/raw/imgs/299f0363ae21d1c3_patente.jpg,M431ZK,0.8333333333333334,OK
1427,HF 3461,1932-01-01,10:00,98.0,40,AV LIBERTADOR,R01,PAGADA,58.0,56.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
1428,BP717,2020-10-12,00:00,55.0,40,AV SIEMPRE VIVA,R03,IMPAGA,15.0,13.0,urban_flow/data/raw/imgs/e1120bfe48f85c1b_patente.jpg,BP2717,0.4,ERROR
1431,81ZFJD,2020-04-28,00:00,120.0,80,AV LIBERTADOR,,ERROR,40.0,36.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
1434,NTHG LFT,2022-04-23,19:02,122.0,60,AV LIBERTADOR,R01,PAGADA,62.0,59.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
1437,BB 8986,1932-01-01,10:01,102.0,80,AV LIBERTADOR,R03,PAGADA,22.0,18.0,urban_flow/data/raw/imgs/7cbc7ee444622a66_patente.jpg,8b8986,0.6666666666666666,ERROR
1438,N HZ 1002,1932-01-01,14:53,113.0,40,AV LIBERTADOR,R01,APELADA,73.0,71.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
1440,OUTSTDN,2020-04-08,19:02,115.0,60,AV LIBERTADOR,,PAGADA,55.0,52.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
1443,WU 341 A,2021-07-10,10:01,136.0,60,AV SIEMPRE VIVA,R01,APELADA,76.0,73.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
1449,CT5 B876,2020-03-28,08:59,96.0,40,AV SIEMPRE VIVA,R02,PAGADA,56.0,54.0,urban_flow/data/raw/imgs/ccc1a2d44a290368_patente.jpg,C26727Ca,0.2857142857142857,ERROR
1451,831 MDB,1932-01-01,14:53,100.0,80,RUTA 9,,IMPAGA,20.0,16.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
1452,3646 HBH,2022-09-15,08:59,154.0,80,RUTA 9,R02,ERROR,74.0,70.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
1453,409,2022-03-20,14:53,65.0,40,AV LIBERTADOR,R03,IMPAGA,25.0,23.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.6666666666666666,ERROR
1454,B 81 JKY,2020-09-18,14:54,110.0,40,AV LIBERTADOR,,IMPAGA,70.0,68.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
1458,VNK296 GP,2023-12-21,19:03,99.0,60,AV LIBERTADOR,R01,PAGADA,39.0,36.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
1460,66 111 72,2022-11-11,19:03,126.0,80,RUTA 9,R01,ERROR,46.0,42.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
1463,MX60 NZA,2022-07-08,14:54,73.0,40,AV SIEMPRE VIVA,R01,ERROR,33.0,31.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
1465,GLEN1E,2021-10-22,09:00,89.0,40,RUTA 9,R01,ERROR,49.0,47.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
1466,HF 58 HXP,1932-01-01,19:03,121.0,80,RUTA 9,,APELADA,41.0,37.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
1468,BHRP 770,2021-02-09,09:00,95.0,80,AV SIEMPRE VIVA,R02,IMPAGA,15.0,11.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
1475,AI7 OVF,2022-02-23,19:04,106.0,60,AV LIBERTADOR,,ERROR,46.0,43.0,urban_flow/data/raw/imgs/747b0f12f54703ee_patente.jpg,AI70VF,0.8333333333333334,OK
1476,HK 06 YMX,1932-01-01,19:04,125.0,80,AV LIBERTADOR,R01,ERROR,45.0,41.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
1477,VTII AHV,1932-01-01,00:00,102.0,60,AV LIBERTADOR,,IMPAGA,42.0,39.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,0.2857142857142857,ERROR
1481,PIW 4215,1932-01-01,00:00,73.0,60,AV LIBERTADOR,R01,PAGADA,13.0,10.0,urban_flow/data/raw/imgs/19eba8ac64eed194_patente_1.jpg,PiN4215,0.7142857142857143,ERROR
1483,MX60 NZA,1932-01-01,14:54,148.0,80,AV LIBERTADOR,,IMPAGA,68.0,64.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
1490,M20 CPR,2020-07-01,14:55,93.0,80,RUTA 9,R01,IMPAGA,13.0,9.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
1491,UW3932,2021-11-14,09:02,118.0,60,AV SIEMPRE VIVA,R03,IMPAGA,58.0,55.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
1493,UM 96 201,2020-02-29,00:00,118.0,40,AV SIEMPRE VIVA,R03,ERROR,78.0,76.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
1495,FVIO UHP,2021-07-03,10:02,119.0,60,AV SIEMPRE VIVA,R01,PAGADA,59.0,56.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
1499,N HZ 1002,2023-05-29,10:02,56.0,40,RUTA 9,R01,APELADA,16.0,14.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
1500,NTHG LFT,2022-03-23,19:05,81.0,60,RUTA 9,R02,APELADA,21.0,18.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
1503,66 111 72,2022-02-23,14:55,92.0,40,AV LIBERTADOR,,PAGADA,52.0,50.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
1504,X IIUME,2020-03-18,09:02,100.0,80,AV LIBERTADOR,R02,ERROR,20.0,16.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
1505,990 XYK,2023-04-03,10:03,117.0,40,RUTA 9,R01,APELADA,77.0,75.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
1510,6NCE831,2023-08-23,00:00,109.0,80,RUTA 9,R03,ERROR,29.0,25.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
1513,NTHG LFT,2023-04-17,10:03,114.0,80,RUTA 9,R01,PAGADA,34.0,30.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
1514,GLEN1E,2022-03-09,10:03,137.0,80,RUTA 9,R02,ERROR,57.0,53.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
1516,MX60 NZA,2021-05-20,14:56,99.0,60,AV SIEMPRE VIVA,R02,ERROR,39.0,36.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
1517,BHRP 770,1932-01-01,19:05,101.0,40,RUTA 9,R02,IMPAGA,61.0,59.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
1519,B 81 JKY,2021-01-03,00:00,94.0,80,AV SIEMPRE VIVA,R02,APELADA,14.0,10.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
1521,HAMSTUR,2022-09-12,09:02,94.0,40,AV SIEMPRE VIVA,R03,APELADA,54.0,52.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
1524,810 TCH,2022-05-03,19:06,132.0,60,AV SIEMPRE VIVA,,ERROR,72.0,69.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.16666666666666666,ERROR
1525,57 777 70,2021-07-09,00:00,91.0,80,AV SIEMPRE VIVA,,ERROR,11.0,7.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
1526,TL03 GOG,2020-03-08,10:04,133.0,80,AV LIBERTADOR,R02,PAGADA,53.0,49.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
1528,691 XC 80,2021-01-06,09:03,105.0,60,AV SIEMPRE VIVA,R01,IMPAGA,45.0,42.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
1530,3646 HBH,2023-11-12,09:03,123.0,80,AV LIBERTADOR,,PAGADA,43.0,39.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
1531,M20 CPR,2020-11-17,00:00,96.0,40,AV SIEMPRE VIVA,R01,APELADA,56.0,54.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
1535,HK 06 YMX,2021-05-07,10:04,128.0,60,RUTA 9,R01,ERROR,68.0,65.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
1538,409,2023-10-10,10:04,116.0,60,AV SIEMPRE VIVA,R03,ERROR,56.0,53.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.6666666666666666,ERROR
1541,TL03 GOG,2020-07-06,19:06,75.0,40,AV SIEMPRE VIVA,R02,PAGADA,35.0,33.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
1542,57 777 70,1932-01-01,10:04,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
1547,BX 55 DOG,1932-01-01,00:00,51.0,40,AV LIBERTADOR,R01,PAGADA,11.0,9.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.2857142857142857,ERROR
1549,M PX 9357,1932-01-01,14:57,74.0,40,AV SIEMPRE VIVA,R01,PAGADA,34.0,32.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
1552,41 RS TZ,2020-10-28,00:00,98.0,80,AV SIEMPRE VIVA,R02,PAGADA,18.0,14.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
1554,UW3932,2023-07-08,00:00,87.0,80,AV LIBERTADOR,R03,APELADA,7.0,3.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
1559,831 MDB,2020-06-20,09:03,89.0,40,AV SIEMPRE VIVA,R03,IMPAGA,49.0,47.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
